id,rank,overallRating,firstName,lastName,commonName,birthdate,height,weight,skillMoves,weakFootAbility,preferredFoot,position,positionType,alternatePositions,nationality,team,leagueName,playStyles,playStylesPlus,pac,sho,pas,dri,def,phy,acceleration,sprintSpeed,finishing,shotPower,longShots,volleys,penalties,positioning,shortPassing,longPassing,curve,freeKickAccuracy,crossing,vision,dribbling,ballControl,agility,balance,reactions,composure,interceptions,defensiveAwareness,standingTackle,slidingTackle,headingAccuracy,aggression,jumping,stamina,strength,gkDiving,gkHandling,gkKicking,gkPositioning,gkReflexes
271880,13135,62,Nestor,Jiménez,,,175,66,2,3,2,ST,Attack,RW,Venezuela,Caracas FC,Libertadores,,,65,62,49,65,24,49,73,59,68,56,55,51,64,64,61,39,48,30,41,49,67,60,70,80,64,48,14,23,21,19,58,32,63,54,52,,,,,
210726,13135,62,Jin,Seong Uk,,,182,82,2,4,1,ST,Attack,LW,Korea Republic,Jeju United,K League 1,,,68,61,53,65,28,70,66,69,60,64,63,52,60,61,59,38,34,53,55,54,64,62,73,76,59,62,22,31,20,21,60,68,73,61,75,,,,,
265702,13135,62,Alexandru,Jipa,,,181,71,3,3,1,LM,Midfielder,"RM, LW",Romania,FC Hermannstadt,SUPERLIGA,,,80,50,54,62,50,63,79,81,53,54,44,31,39,57,60,58,35,39,55,49,60,60,80,66,57,48,53,42,57,52,42,55,61,75,61,,,,,
213181,13135,62,Jo,Sung Joon,,,176,72,3,4,1,RW,Attack,"LM, RM",Korea Republic,Pohang Steelers,K League 1,,,81,54,54,65,31,58,82,81,55,56,48,45,58,61,56,53,41,49,58,52,65,63,81,80,55,45,17,36,31,37,34,51,58,65,58,,,,,
255483,13135,62,Alexander,Johansson,,,189,79,2,2,2,ST,Attack,LW,Sweden,Mjällby AIF,Allsvenskan,Long Throw,,71,59,57,63,50,71,71,71,63,60,51,45,60,65,60,53,54,44,56,58,64,62,69,60,58,60,48,45,54,48,55,57,73,77,73,,,,,
220956,13135,62,Ryan,Johnson,,,188,85,2,2,2,CB,Defense,,Northern Ireland,AFC Wimbledon,EFL League Two,,,69,24,43,52,62,71,66,71,21,27,25,20,31,35,50,45,35,22,31,47,53,45,61,57,59,55,64,61,61,60,61,63,75,67,76,,,,,
276300,13135,62,Levonte,Johnson,,,178,79,3,3,1,LM,Midfielder,"RW, ST, LW",Canada,Whitecaps FC,MLS,,,73,61,52,64,42,68,75,71,65,61,56,52,50,63,55,47,48,40,45,62,67,58,67,68,59,63,49,49,31,35,51,67,71,63,71,,,,,
223969,13135,62,James,Jones,,,175,68,3,3,1,CM,Midfielder,CDM,Scotland,Wrexham,EFL League One,Long Ball Pass,,67,58,60,64,56,64,68,67,57,59,62,44,60,60,63,60,56,50,58,61,58,63,82,83,62,63,56,57,60,54,42,50,56,72,67,,,,,
268483,13135,62,Preston,Judd,,,191,84,2,2,1,ST,Attack,,United States,SJ Earthquakes,MLS,,,66,63,41,54,20,68,63,68,68,63,52,57,61,73,44,38,42,28,32,48,50,60,56,48,53,55,15,18,12,18,60,51,74,63,77,,,,,
233281,13135,62,Jung,Dong Yoon,,,175,72,3,4,1,RB,Defense,LB,Korea Republic,Incheon United,K League 1,Block,,69,41,56,56,55,65,70,69,43,35,38,23,52,57,59,57,44,48,61,52,55,56,64,61,59,49,56,54,58,57,44,55,58,72,67,,,,,
268419,13135,62,Marc,Jurado,,,178,65,2,4,1,RB,Defense,CDM,Spain,RCD Espanyol,LALIGA EA SPORTS,"Long Ball Pass,Trivela",,74,49,62,65,57,55,75,73,45,56,46,48,55,61,63,61,65,52,64,62,63,62,80,83,60,63,57,59,57,52,51,54,60,57,53,,,,,
192250,13135,62,Matthew,Jurman,,,190,85,2,3,2,CB,Defense,,Australia,Macarthur FC,A-League,"Aerial,Bruiser",,33,35,46,42,60,78,34,33,32,50,32,25,37,28,55,56,30,29,36,41,40,44,36,36,57,55,60,62,58,55,60,77,68,65,86,,,,,
235100,13135,62,Miłosz,Kałahur,,,175,70,2,1,2,LB,Defense,,Poland,Lechia Gdańsk,PKO BP Ekstraklasa,,,75,31,53,63,58,55,79,72,30,26,28,31,38,55,58,51,44,29,57,49,61,60,75,78,54,59,54,69,57,57,41,50,54,70,50,,,,,
263514,13135,62,Abdoulaye,Kamara,,,183,82,3,3,1,CM,Midfielder,CDM,Guinea,Portsmouth,EFL Championship,,,67,43,60,67,58,65,66,68,41,58,34,44,39,49,68,68,53,40,47,61,67,66,76,73,64,59,58,49,65,62,59,56,68,64,68,,,,,
229728,13135,62,Florian,Kamberi,,,189,86,3,3,1,ST,Attack,,Albania,Politehnica Iași,SUPERLIGA,Long Throw,,66,62,56,60,36,67,64,68,62,68,60,50,60,63,58,52,57,42,55,60,59,59,65,62,59,58,24,40,36,22,61,70,69,59,69,,,,,
273712,13135,62,Georgios,Kanellopoulos,,,185,75,3,3,1,CM,Midfielder,,Greece,HJK Helsinki,Finnliiga,,,69,55,60,66,46,57,68,69,56,56,55,45,47,58,68,66,54,53,49,58,65,66,70,74,62,60,50,39,50,47,48,45,57,67,57,,,,,
261054,13135,62,Kang,Yoon Gu,,,177,73,3,3,2,RM,Midfielder,"CAM, LW, RW",Korea Republic,Ulsan Hyundai,K League 1,Technical,,68,49,60,63,35,59,64,72,46,60,45,44,41,65,63,60,44,52,52,68,65,56,71,73,61,63,25,32,43,42,37,57,52,59,60,,,,,
268895,13135,62,Kang,Sang Yoon,,,171,64,2,3,1,CM,Midfielder,"CAM, CDM",Korea Republic,Suwon FC,K League 1,,,72,51,58,65,53,57,71,72,49,55,54,45,41,55,63,61,56,50,44,62,67,62,72,74,67,49,54,49,58,54,50,61,55,72,48,,,,,
278186,13135,62,Julian,Kania,,,192,83,2,3,1,ST,Attack,,Germany,Arminia Bielefeld,3. Liga,,,65,63,47,58,25,61,63,66,66,65,59,53,60,60,56,41,44,36,36,49,57,60,58,56,58,58,18,20,23,19,61,45,69,54,70,,,,,
278015,13135,62,Oscar,Forsmo Kapskarmo,,,190,81,2,3,1,ST,Attack,,Norway,FK Bodø/Glimt,Eliteserien,,,63,61,48,56,28,70,58,67,63,65,54,56,56,63,58,40,48,42,36,50,55,60,45,51,62,59,26,28,20,18,63,58,74,61,78,,,,,
255466,13135,62,Markus,Seehusen Karlsbakk,,,185,76,4,4,1,LM,Midfielder,"CM, LW",Norway,Lillestrøm SK,Eliteserien,Finesse Shot,,72,59,57,66,51,59,73,71,59,60,61,49,54,57,59,54,58,51,56,56,63,64,83,85,55,60,52,49,53,50,46,54,59,69,56,,,,,
267426,13135,62,Daniel,Karlsbakk,,,185,78,2,3,1,ST,Attack,,Norway,sc Heerenveen,Eredivisie,,,78,57,50,62,27,67,76,80,61,62,44,53,58,63,55,49,39,41,53,45,61,63,66,60,58,54,27,20,25,28,57,60,67,65,71,,,,,
70973,13135,62,Lirim,Kastrati,,,178,65,2,3,1,RB,Defense,,Kosovo,Widzew Łódź,PKO BP Ekstraklasa,,,66,40,52,55,59,63,67,66,37,47,45,22,39,38,57,55,57,32,59,37,50,57,50,77,59,62,60,59,62,60,44,66,55,66,62,,,,,
275736,13135,62,Dennis,Kaygin,,,186,72,3,3,1,CAM,Midfielder,,Germany,SK Rapid,Ö. Bundesliga,,,71,62,63,63,41,57,73,70,62,64,63,58,64,56,62,63,56,72,64,62,63,65,66,64,55,55,43,33,44,41,55,53,65,59,56,,,,,
240967,13135,62,Joshua,Kayode,,,191,75,2,3,1,ST,Attack,RW,Republic of Ireland,Shrewsbury,EFL League One,,,73,60,52,60,23,66,67,78,61,63,57,54,55,61,57,40,45,41,51,56,61,60,56,56,57,59,22,17,18,17,59,48,76,50,81,,,,,
231396,13135,62,Ciarán,Kelly,,,191,79,2,2,2,CB,Defense,,Republic of Ireland,Bradford City,EFL League Two,,,55,34,46,48,60,75,51,59,34,46,28,22,31,24,51,49,42,26,51,34,48,47,44,38,58,57,63,59,60,59,60,68,73,63,83,,,,,
228113,13135,62,Georgie,Kelly,,,188,77,2,3,1,ST,Attack,,Republic of Ireland,Carlisle United,EFL League Two,,,60,62,48,55,22,72,54,64,64,64,54,61,60,63,57,43,52,35,34,52,53,59,54,47,61,52,21,18,15,12,68,58,73,71,77,,,,,
256070,13135,62,Jeremy,Kelly,,,175,66,3,4,1,LM,Midfielder,"LB, CM, LW",United States,Crawley Town,EFL League One,,,75,45,55,63,56,65,77,73,43,55,42,32,33,58,57,54,48,30,57,58,64,60,72,73,59,56,55,56,61,58,43,69,61,68,62,,,,,
278017,13135,62,Omari,Kellyman,,,191,85,3,2,2,CAM,Midfielder,"RM, ST",England,Chelsea,Premier League,,,64,59,60,65,43,57,63,65,57,67,60,52,57,57,65,62,53,52,57,58,67,63,66,67,60,60,42,40,43,40,53,62,58,56,56,,,,,
256375,13135,62,Kristoffer,Khazeni,,,185,77,2,3,1,CM,Midfielder,LW,Sweden,IFK Norrköping,Allsvenskan,,,79,58,63,67,45,66,82,77,57,61,59,56,49,60,66,64,62,52,58,64,67,68,70,69,52,64,42,47,45,42,48,52,70,69,69,,,,,
263961,13135,62,Daniil,Khudyakov,,,194,85,1,3,1,GK,Defense,,Russia,SK Sturm Graz,Ö. Bundesliga,,,60,59,65,66,40,61,38,43,9,49,8,5,14,4,28,25,11,12,12,38,11,14,36,21,58,23,13,15,14,13,10,23,59,20,70,60.0,59.0,65.0,61.0,66.0
237977,13135,62,Kim,Han Gil,,,177,69,3,3,2,RM,Midfielder,"LM, RW",Korea Republic,GwangJu FC,K League 1,,,79,54,50,64,38,66,81,78,57,55,43,49,54,63,52,32,42,33,60,54,66,61,71,72,54,45,37,36,36,35,52,59,70,79,62,,,,,
267844,13135,62,Kim,Ji Soo,,,192,73,2,4,1,CB,Defense,,Korea Republic,Brentford,Premier League,,,51,24,43,34,62,69,43,58,21,35,20,21,23,25,52,60,23,22,23,43,28,35,38,41,50,42,61,63,61,58,66,62,70,55,79,,,,,
255160,13135,62,Kim,Min Jun,,,182,74,3,3,2,RW,Attack,"RM, ST",Korea Republic,Ulsan Hyundai,K League 1,Technical,,79,57,58,63,29,68,78,80,61,67,45,37,45,65,61,55,57,43,56,61,62,61,74,65,49,64,23,23,31,34,51,68,70,69,67,,,,,
261123,13135,62,Kim,Jun Ho,,,182,70,2,3,1,CDM,Midfielder,CM,Korea Republic,Gimcheon Sangmu,K League 1,,,63,46,57,56,58,58,61,64,35,66,57,43,32,37,64,59,38,40,52,56,51,64,55,61,62,50,62,57,63,54,40,67,49,56,56,,,,,
244852,13135,62,Kim,Jung Min,,,182,80,3,3,1,CM,Midfielder,"CDM, CAM",Korea Republic,Jeju United,K League 1,,,56,54,62,60,55,63,59,54,51,57,59,52,52,53,63,67,61,57,57,64,57,67,59,51,62,58,57,53,59,51,47,55,58,64,67,,,,,
255297,13135,62,Kim,Kang San,,,184,78,2,3,1,CB,Defense,RB,Korea Republic,Gimcheon Sangmu,K League 1,,,67,34,38,47,63,71,66,67,31,39,38,33,36,24,46,40,34,20,35,32,48,44,50,57,53,42,59,65,66,61,56,64,71,69,74,,,,,
247574,13135,62,Kim,Chan,,,189,83,2,2,1,ST,Attack,RM,Korea Republic,Gimcheon Sangmu,K League 1,,,75,61,37,57,18,70,76,75,64,65,50,58,58,65,42,25,41,38,27,46,54,59,68,55,53,49,10,15,14,13,63,69,80,62,73,,,,,
222405,13135,62,Liam,Kinsella,,,175,75,2,3,1,CM,Midfielder,,Republic of Ireland,Cheltenham Town,EFL League Two,"Intercept,Relentless,Slide Tackle",,66,52,57,63,58,72,72,61,49,57,54,45,52,58,62,59,56,47,50,58,58,60,84,88,62,61,64,52,63,63,48,78,71,90,61,,,,,
227738,13135,62,Lukas,Klemenz,,,191,88,2,3,1,CB,Defense,,Poland,GKS Katowice,PKO BP Ekstraklasa,"Bruiser,Power Header",,57,25,38,36,60,75,54,59,22,34,19,24,36,31,49,39,28,26,29,33,26,45,34,45,53,56,59,58,62,60,63,68,75,61,85,,,,,
233211,13135,62,Niklas,Klinger,,,187,85,1,3,1,GK,Defense,,Germany,VfL Wolfsburg,Bundesliga,,,59,60,63,64,33,60,31,35,6,47,6,10,11,6,24,21,8,7,12,30,8,12,49,40,61,41,10,10,9,8,10,31,55,36,64,59.0,60.0,63.0,60.0,64.0
240186,13135,62,Ko,Myeong Seok,,,189,80,2,3,1,CB,Defense,RB,Korea Republic,Daegu FC,K League 1,"Anticipate,Power Header,Slide Tackle",,71,32,47,46,59,75,70,71,30,35,31,28,33,42,58,54,23,29,45,33,32,55,66,66,52,46,55,57,61,59,67,67,81,70,81,,,,,
271754,13135,62,Arif,Kocaman,,,184,72,2,2,2,CB,Defense,LB,Turkey,Kayserispor,Trendyol Süper Lig,Block,,57,36,42,55,63,63,56,57,34,51,27,23,29,42,58,40,33,30,34,30,51,59,58,61,62,46,61,64,67,61,58,71,60,66,59,,,,,
72699,13135,62,Lennart,Koerdt,,,187,78,2,3,1,CAM,Midfielder,"CM, ST",Germany,VfL Bochum 1848,Bundesliga,,,58,52,65,65,48,49,61,55,52,55,52,45,51,53,68,67,63,52,61,64,65,68,55,68,59,68,44,47,51,50,44,42,46,54,50,,,,,
258238,13135,62,Ali,Yavuz Kol,,,175,70,3,3,1,ST,Attack,"LW, RW",Turkey,Adana Demirspor,Trendyol Süper Lig,,,75,61,56,64,22,61,74,76,60,66,58,62,61,62,59,55,54,46,57,54,64,59,78,78,56,59,18,17,17,21,63,54,73,64,62,,,,,
73133,13135,62,Niklas,Kolbe,,,196,84,2,3,2,CB,Defense,,Germany,SSV Ulm 1846,Bundesliga 2,,,61,25,38,38,63,69,57,64,22,35,20,25,40,24,54,30,30,26,29,31,22,49,42,56,58,60,51,66,67,61,66,50,74,69,76,,,,,
275776,13135,62,Kevin,Komar,,,193,75,1,2,2,GK,Defense,,Poland,Puszcza,PKO BP Ekstraklasa,,,66,58,59,62,28,64,24,33,6,44,6,5,13,8,26,41,12,10,13,29,14,11,31,27,47,38,7,6,12,13,10,27,50,27,59,66.0,58.0,59.0,64.0,62.0
278777,13135,62,Josue,Kongolo,,,184,75,2,3,1,CB,Defense,,Belgium,KRC Genk,1A Pro League,,,68,29,46,44,61,65,66,70,21,52,31,21,28,17,51,55,35,32,34,47,28,54,68,51,58,50,55,57,65,64,66,63,75,47,73,,,,,
223823,13135,62,Timo,Königsmann,,,186,86,1,2,1,GK,Defense,,Germany,SV Sandhausen,3. Liga,Far Throw,,65,58,46,68,48,62,48,47,15,35,18,15,22,9,39,34,21,16,18,47,21,26,35,53,55,30,15,13,12,9,19,24,70,34,76,65.0,58.0,46.0,62.0,68.0
264828,13135,62,Kortajarena,,,,179,73,3,3,2,CM,Midfielder,,Spain,SD Huesca,LALIGA HYPERMOTION,,,61,59,65,64,45,60,54,66,60,60,58,50,61,58,70,69,57,53,54,68,65,68,52,68,54,62,25,49,46,61,55,55,60,60,61,,,,,
228188,13135,62,Pritam,Kotal,,,177,75,2,3,1,CB,Defense,"RB, LB",India,Kerala Blasters,ISL,Long Throw,,67,40,47,52,61,78,62,71,37,45,37,36,48,50,52,48,42,40,46,43,49,50,65,65,47,57,61,57,66,64,58,77,70,90,73,,,,,
263387,13135,62,Kylian,Kouassi,,,175,70,3,3,1,ST,Attack,,England,Salford City,EFL League Two,,,75,60,48,62,34,68,72,77,62,67,54,50,51,61,51,45,43,55,48,46,62,59,73,78,57,52,36,38,26,24,54,63,72,59,74,,,,,
254588,13135,62,Billy,Koumetio,,,195,81,2,3,2,CB,Defense,LB,France,Dundee FC,Scottish Prem,,,58,32,43,45,60,71,54,62,29,45,23,28,40,31,51,50,36,28,33,40,33,57,54,45,54,53,58,57,63,59,64,68,74,54,81,,,,,
269321,13135,62,Mustafa,Kourouma,,,183,77,2,2,1,CB,Defense,RB,Germany,Rot-Weiss Essen,3. Liga,,,75,32,44,47,63,61,73,77,28,46,28,30,33,32,54,43,31,27,46,34,42,45,61,61,62,48,66,59,65,60,62,51,74,54,68,,,,,
265643,13135,62,Elijah,Krahn,,,184,79,2,3,1,CDM,Midfielder,CM,Germany,Saarbrücken,3. Liga,,,57,39,57,63,59,59,63,52,40,46,30,35,46,39,67,60,54,36,42,60,62,66,64,65,57,48,57,60,63,55,52,59,61,53,62,,,,,
243860,13135,62,Jan,Kronig,,,185,77,2,2,2,CB,Defense,LB,Switzerland,FC Sion,CSSL,,,67,30,42,50,61,69,68,67,26,43,25,24,41,26,53,38,35,28,38,34,43,56,53,58,59,52,62,60,64,61,55,61,71,67,73,,,,,
235884,13135,62,Oscar,Krusnell,,,183,70,2,3,2,LB,Defense,,Sweden,FK Haugesund,Eliteserien,Whipped Pass,,78,39,56,59,56,60,76,80,38,41,35,37,45,55,59,58,51,35,56,54,57,60,62,59,58,56,56,55,59,57,51,54,65,66,58,,,,,
264208,13135,62,Noah,Kruth,,,186,78,1,2,1,GK,Defense,,Germany,1. FC Magdeburg,Bundesliga 2,,,65,64,64,63,27,63,25,30,8,48,8,5,12,4,25,29,12,12,13,35,8,10,21,32,40,36,13,6,13,11,13,21,40,26,43,65.0,64.0,64.0,63.0,63.0
262945,13135,62,Max,Kucheriavyi,,,165,65,3,3,2,CM,Midfielder,CAM,Ukraine,St. Johnstone,Scottish Prem,,,72,57,61,66,57,48,75,69,59,54,57,54,52,61,64,62,60,50,55,63,64,63,82,86,61,62,56,58,58,56,56,65,60,68,30,,,,,
216110,13135,62,Dawid,Kudła,,,189,85,1,2,1,GK,Defense,,Poland,GKS Katowice,PKO BP Ekstraklasa,,,62,56,67,64,45,63,43,48,15,50,20,12,19,14,26,20,15,15,14,51,14,20,59,57,60,60,25,20,15,19,16,21,69,43,80,62.0,56.0,67.0,63.0,64.0
265742,13135,62,Roy,Kuijpers,,,175,66,3,3,1,RM,Midfielder,"LM, ST, RW",Holland,NAC Breda,Eredivisie,,,75,59,57,64,32,49,77,74,60,65,52,61,52,55,58,50,58,46,60,58,64,63,73,78,53,57,28,25,34,28,58,34,62,63,47,,,,,
265734,13135,62,Willy,Kumado,,,167,63,2,2,1,RB,Defense,,Ghana,Lyngby BK,3F Superliga,,,82,41,53,64,53,55,81,82,42,42,36,41,42,54,56,49,48,26,60,54,61,62,84,88,59,48,53,53,56,55,43,59,54,67,48,,,,,
241935,13135,62,Filip,Kusić,,,187,85,2,3,1,CB,Defense,"LB, RB",Serbia,Energie Cottbus,3. Liga,Anticipate,,71,33,45,51,61,67,65,76,25,49,31,35,49,37,53,50,35,29,44,33,45,56,61,60,58,45,57,60,65,65,57,57,71,59,74,,,,,
70928,13135,62,Märten,Kuusk,,,182,73,2,3,1,CB,Defense,,Estonia,GKS Katowice,PKO BP Ekstraklasa,,,62,26,44,37,62,69,63,61,18,43,26,24,39,28,60,60,29,30,30,27,32,31,43,62,66,44,62,62,63,61,59,62,70,67,72,,,,,
262860,13135,62,Simen,Kvia-Egeskog,,,185,73,3,3,1,CM,Midfielder,"LW, RW",Norway,Viking FK,Eliteserien,Rapid,,72,59,59,66,56,67,73,72,56,67,62,50,56,58,63,60,56,47,55,60,66,63,79,68,59,61,57,53,57,55,60,62,73,72,66,,,,,
73948,13135,62,Amine,Lachkar,,,188,78,2,3,1,CDM,Midfielder,CM,Holland,Willem II,Eredivisie,,,60,51,61,59,58,60,59,61,49,59,49,44,44,61,68,66,58,44,55,58,59,63,52,48,55,64,54,59,61,59,51,58,59,57,62,,,,,
72540,13135,62,Michael,Lang,,,178,75,2,2,1,RB,Defense,,Austria,Grazer AK,Ö. Bundesliga,,,59,54,62,60,59,62,65,54,50,58,62,49,48,58,65,63,62,60,61,59,59,61,58,65,60,57,61,59,60,59,52,59,61,65,61,,,,,
257105,13135,62,Ziyad,Larkeche,,,180,67,2,2,2,LB,Defense,,France,Dundee FC,Scottish Prem,,,79,42,55,63,57,55,78,79,40,41,45,38,36,55,58,52,52,54,61,47,64,62,67,60,59,52,52,54,63,61,49,56,60,55,54,,,,,
275703,13135,62,Tobias,Lauritsen,,,172,66,2,3,1,CM,Midfielder,RM,Denmark,Vejle Boldklub,3F Superliga,,,72,57,61,66,56,62,74,70,54,63,58,57,51,57,65,64,57,56,58,58,65,66,71,70,62,59,55,57,58,59,49,75,61,62,57,,,,,
278474,13135,62,Lucas,Lavagnino,,,189,79,1,3,1,GK,Defense,,Argentina,River Plate,Libertadores,,,61,59,58,67,48,59,47,50,22,44,18,19,21,15,33,23,18,17,19,34,24,27,42,40,58,33,10,9,10,16,27,32,71,25,74,61.0,59.0,58.0,59.0,67.0
263703,13135,62,Henry,Lawrence,,,171,71,2,4,1,RB,Defense,"LB, RM",England,Standard Liège,1A Pro League,,,75,44,53,60,57,61,72,78,44,46,41,40,49,56,56,45,44,41,58,53,58,57,76,76,56,56,56,57,59,57,54,58,64,68,59,,,,,
238571,13135,62,Lee,Jun,,,188,77,1,2,1,GK,Defense,,Korea Republic,GwangJu FC,K League 1,Cross Claimer,,65,57,63,66,26,61,28,24,19,47,16,16,18,18,22,27,21,11,23,55,19,15,38,31,52,34,26,25,22,22,24,17,58,15,61,65.0,57.0,63.0,61.0,66.0
237101,13135,62,Lee,Seung Mo,,,186,70,3,3,1,CDM,Midfielder,ST,Korea Republic,FC Seoul,K League 1,,,70,57,56,63,56,76,68,72,53,65,63,48,48,57,63,58,55,50,46,56,61,65,65,68,59,62,59,53,58,53,60,64,78,74,81,,,,,
182761,13135,62,Adam,Legzdins,,,190,90,1,3,1,GK,Defense,,England,Dundee FC,Scottish Prem,Far Throw,,60,59,62,62,33,61,35,30,13,47,12,18,17,15,20,25,17,17,17,54,15,17,47,45,60,60,16,11,11,11,19,37,60,31,65,60.0,59.0,62.0,61.0,62.0
242230,13135,62,Jamie,Lennon,,,178,74,2,4,1,CDM,Midfielder,CM,Republic of Ireland,St. Pats,SSE Airtricity PD,Intercept,,51,52,59,59,58,72,53,50,48,59,55,50,54,57,62,61,58,47,55,60,57,60,62,67,58,62,58,58,59,58,54,62,63,81,73,,,,,
250994,13135,62,Joe,Lewis,,,188,85,2,3,1,CB,Defense,,Wales,AFC Wimbledon,EFL League Two,,,61,39,43,51,60,76,61,61,33,54,42,25,46,36,52,43,33,23,39,39,47,50,63,61,58,59,58,62,59,58,64,68,78,68,82,,,,,
222096,13135,62,Harry,Lewis,,,191,77,1,4,1,GK,Defense,,England,Carlisle United,EFL League Two,,,60,60,65,63,56,62,60,51,18,49,15,14,28,12,45,47,18,20,18,50,30,35,42,45,59,58,23,25,20,14,16,23,66,29,60,60.0,60.0,65.0,62.0,63.0
233793,13135,62,Aaron,Lewis,,,179,74,3,4,1,CM,Midfielder,"LB, RB",Wales,Mansfield Town,EFL League One,"Long Throw,Relentless,Technical",,65,55,61,64,59,69,65,65,53,56,58,60,53,56,62,61,60,57,61,62,63,62,77,70,63,57,61,54,63,62,54,75,62,81,62,,,,,
224692,13135,62,Liao,Chengjian,,,182,75,2,3,1,RB,Defense,"CM, CDM",China PR,Changchun Yatai,CSL,,,68,36,49,52,58,69,68,68,33,39,38,38,32,41,53,48,33,32,48,52,48,57,46,61,58,50,59,57,63,63,43,58,60,72,72,,,,,
276001,13135,62,Lorenzo,Libutti,,,180,73,2,2,1,RB,Defense,"CB, LB",Italy,Reggiana,Serie BKT,,,59,32,53,54,61,58,63,56,30,35,28,32,35,56,56,54,41,30,65,45,57,45,60,67,55,54,62,60,64,64,45,60,54,65,55,,,,,
72542,13135,62,Christian,Lichtenberger,,,172,66,3,4,1,CAM,Midfielder,,Austria,Grazer AK,Ö. Bundesliga,,,58,57,62,61,35,48,63,54,59,48,62,51,53,64,69,62,53,49,54,62,61,59,61,78,62,51,22,32,42,49,39,46,43,50,49,,,,,
271661,13135,62,Yann,Lienard,,,194,80,1,3,1,GK,Defense,,France,AS Monaco,Ligue 1 McDonald's,,,60,61,60,62,23,63,23,22,47,45,8,15,11,3,30,21,34,18,9,31,6,13,33,26,55,36,7,15,13,11,12,21,54,27,66,60.0,61.0,60.0,63.0,62.0
275741,13135,62,Marcus,Lindberg,,,181,74,2,3,1,ST,Attack,LW,Denmark,IK Sirius,Allsvenskan,,,66,62,44,60,20,57,64,67,64,58,60,57,62,66,52,35,39,42,33,49,61,63,56,62,63,45,14,18,14,13,59,32,67,53,68,,,,,
260717,13135,62,Harvey,Lintott,,,185,81,2,4,1,RB,Defense,,England,Northampton,EFL League One,,,79,40,47,57,57,75,77,81,40,45,38,27,31,52,50,42,32,30,54,45,56,54,70,60,58,50,56,56,57,55,60,58,82,80,79,,,,,
277431,13135,62,Raphaël,Lipinski,,,181,71,2,2,2,LB,Defense,LM,France,Rodez AF,Ligue 2 BKT,,,66,43,53,59,57,59,65,67,40,51,42,38,39,50,60,50,45,32,57,45,60,58,54,67,58,52,54,56,61,60,49,56,55,70,55,,,,,
246954,13135,62,Sondre,Liseth,,,182,72,3,3,1,CAM,Midfielder,ST,Norway,FK Haugesund,Eliteserien,,,62,57,58,63,30,65,61,62,58,58,56,52,56,62,61,52,60,34,59,64,63,64,60,65,63,59,24,27,29,23,60,43,71,68,72,,,,,
241334,13135,62,Liu,Yiming,,,188,79,2,2,1,CB,Defense,,China PR,Wuhan Three Towns,CSL,Slide Tackle,,65,30,46,46,59,76,63,67,24,48,25,35,38,21,64,61,29,27,28,28,35,54,57,63,55,57,57,60,59,57,63,70,76,73,79,,,,,
269481,13135,62,Liu,Tao,,,185,77,2,2,1,CB,Defense,,China PR,Rongcheng FC,CSL,,,33,38,47,45,64,62,33,33,38,49,32,26,37,38,53,53,32,36,38,45,43,48,34,57,53,46,63,66,62,56,70,64,65,33,75,,,,,
269630,13135,62,Marc,Llinares,,,180,75,2,3,2,LB,Defense,,Spain,Hammarby IF,Allsvenskan,,,71,42,55,61,58,62,73,70,46,33,39,31,38,61,58,56,41,30,55,58,59,62,69,66,59,57,61,56,61,56,46,58,62,64,62,,,,,
233447,13135,62,Franco,Lobos,,,182,79,3,3,1,LW,Attack,"ST, LM",Chile,Cobresal,Libertadores,Technical,,70,56,58,64,19,64,69,71,58,59,48,48,58,63,62,59,46,28,62,57,65,63,66,61,57,57,12,15,13,24,55,52,68,64,69,,,,,
216795,13135,62,Chris,Long,,,179,77,3,3,1,LM,Midfielder,"ST, LW",England,Crewe Alexandra,EFL League Two,,,76,63,52,62,31,65,77,75,63,66,61,49,65,63,56,41,48,42,54,54,61,62,68,62,62,62,30,29,26,24,60,63,75,63,65,,,,,
272948,13135,62,Lucas,Fabrizio Lopez,,,179,78,3,3,2,RM,Midfielder,RW,Argentina,Barracas Central,Primera División,,,68,50,59,61,59,56,66,70,51,58,43,41,45,56,65,55,43,42,60,60,59,64,65,61,59,51,55,58,64,61,51,51,59,56,57,,,,,
260346,13135,62,Enzo,López,,,186,79,1,2,1,GK,Defense,,Uruguay,Wanderers,Sudamericana,,,57,61,67,67,27,63,24,31,8,50,5,6,18,7,18,17,13,14,12,25,5,16,57,33,52,37,9,5,13,10,12,11,36,25,34,57.0,61.0,67.0,63.0,67.0
268133,13135,62,Yordi,López,,,171,68,2,3,1,CM,Midfielder,CDM,Uruguay,Liverpool,Libertadores,,,59,51,59,63,53,51,63,55,53,48,48,55,46,53,65,66,57,48,41,66,59,65,72,74,60,52,47,45,66,60,44,60,40,62,43,,,,,
264490,13135,62,Noel,,,,182,68,4,4,1,ST,Attack,RW,Spain,CA Osasuna,LALIGA EA SPORTS,Technical,,65,62,55,63,28,46,63,66,64,65,59,58,56,63,61,42,59,51,50,59,62,67,56,58,64,57,24,35,18,16,59,40,55,47,46,,,,,
274472,13135,62,Nathan,Lowe,,,193,87,2,3,1,ST,Attack,,England,Walsall,EFL League Two,,,56,62,44,56,29,65,54,57,64,67,52,58,60,64,54,35,34,27,33,50,57,61,46,48,57,53,27,22,28,24,65,66,67,56,69,,,,,
